Source,Time Since Burst (days),Flux (mJy),Error (mJy),Type,Redshift,Year,is_limit,In the paper
GRB 160623A,141.53982,0.370544,0.0275,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,149.49895,0.348656,0.0259,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,164.48344,0.324339,0.0296,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,169.51323,0.214149,0.0367,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,177.44881,0.265837,0.035,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,197.39333,0.219739,0.0356,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,212.33832,0.211567,0.0314,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,221.31271,0.226834,0.0395,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,227.29633,0.166553,0.0476,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,233.3163,0.2256,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,241.27473,0.200382,0.0281,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,248.2113,0.238384,0.0296,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,264.23063,0.1617,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,268.24498,0.112085,0.0327,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,282.11846,0.139482,0.0337,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,288.17479,0.1272,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,341.99826,0.169459,0.029,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,372.95448,0.1035,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,402.80954,0.514447,0.0544,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,432.72694,0.333,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,464.6368,0.173928,0.0419,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,495.66504,0.1842,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,525.47302,0.219401,0.035,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,555.39111,0.210232,0.0344,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,584.33409,0.1341,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,614.15922,0.503435,0.0666,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,667.18226,0.1344,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,674.16489,0.2931,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,675.18119,0.166837,0.039,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,703.0722,0.246818,0.0719,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,710.89314,0.2145,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,738.98013,0.1218,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,772.96,0.17493,0.0567,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,811.79189,0.1464,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,873.67975,0.239457,0.0287,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,902.48871,0.0843,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160624A,0.502736417,0.231,0,Non-Detection,0.483,2016,TRUE,FALSE
GRB 160624A,4.711714417,0.138,0,Non-Detection,0.483,2016,TRUE,FALSE
GRB 160624A,7.576085917,0.141,0,Non-Detection,0.483,2016,TRUE,FALSE
GRB 160624A,64.48243667,0.144,0,Non-Detection,0.483,2016,TRUE,FALSE
GRB 160625B,25.0957,0.257413,0.0658,Detection,1.406,2016,FALSE,FALSE
GRB 160625B,12.11699,0.1362,0,Non-Detection,1.406,2016,TRUE,FALSE
GRB 160625B,28.09651,0.129,0,Non-Detection,1.406,2016,TRUE,FALSE
GRB 160625B,5.0454,0.2367,0,Non-Detection,1.406,2016,TRUE,FALSE
GRB 160625B,6.02124,0.260283,0.0416,Detection,1.406,2016,FALSE,FALSE
GRB 160625B,8.11668,0.165961,0.0336,Detection,1.406,2016,FALSE,FALSE
GRB 160625B,19.09614,0.1734,0,Non-Detection,1.406,2016,TRUE,FALSE
GRB 160625B,2.11695,0.58688,0.0391,Detection,1.406,2016,FALSE,FALSE
GRB 160625B,22.13851,0.243,0,Non-Detection,1.406,2016,TRUE,FALSE
GRB 160625B,3.06609,0.434359,0.0489,Detection,1.406,2016,FALSE,FALSE
GRB 160629A,1.301261083,0.147,0,Non-Detection,3.332,2016,TRUE,FALSE
GRB 160629A,2.301301,0.123,0,Non-Detection,3.332,2016,TRUE,FALSE
GRB 160629A,4.259338583,0.159,0,Non-Detection,3.332,2016,TRUE,FALSE
GRB 160629A,8.259294667,0.234,0,Non-Detection,3.332,2016,TRUE,FALSE
GRB 160629A,11.259415,0.192,0,Non-Detection,3.332,2016,TRUE,FALSE
GRB 160703A,3.493391167,0.132,0,Non-Detection,1.5,2016,TRUE,FALSE
GRB 160703A,1.48293575,0.225,0,Non-Detection,1.5,2016,TRUE,FALSE
GRB 160703A,0.3275,0.18,0,Non-Detection,1.5,2016,TRUE,FALSE
GRB 160703A,56.36912158,0.237,0,Non-Detection,1.5,2016,TRUE,FALSE
GRB 160703A,7.49355675,0.18,0,Non-Detection,1.5,2016,TRUE,FALSE
GRB 160714A,1.852800583,0.3,0.021,Detection,Unknown,2016,FALSE,FALSE
GRB 160714A,0.560948167,0.123,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160714A,3.759045417,0.225,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160714A,42.61204542,0.123,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160714A,7.757819083,0.147,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160801A,7.335437417,0.144,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160801A,1.356328083,0.213,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160801A,3.356403833,0.198,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160801A,61.21051442,0.294,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160804A,0.790295667,0.203062998,0.048802232,Detection,0.736,2016,FALSE,FALSE
GRB 160804A,1.687486667,0.289947282,0.051976321,Detection,0.736,2016,FALSE,FALSE
GRB 160804A,3.686530083,0.616056955,0.04153943,Detection,0.736,2016,FALSE,FALSE
GRB 160804A,7.686005167,0.337826039,0.042169105,Detection,0.736,2016,FALSE,FALSE
GRB 160804A,12.60725175,0.225433373,0.056479616,Detection,0.736,2016,FALSE,FALSE
GRB 160815A,111.2295157,0.105,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160816A,2.333209167,0.21229172,0.036657683,Detection,Unknown,2016,FALSE,FALSE
GRB 160816A,1.29196325,0.153,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160816A,17.2922515,0.216,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160821A,7.70636,0.1422,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160821A,3.70637,0.20492,0.0394,Detection,Unknown,2016,FALSE,FALSE
GRB 160821A,0.69586,0.974973,0.0405,Detection,Unknown,2016,FALSE,FALSE
GRB 160821A,1.70558,0.394488,0.0747,Detection,Unknown,2016,FALSE,FALSE
GRB 160821A,40.60223,0.1227,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160821B,44.75333517,0.081,0,Non-Detection,0.162,2016,TRUE,FALSE
GRB 160821B,12.89679575,0.219,0,Non-Detection,0.162,2016,TRUE,FALSE
GRB 160821B,0.91882875,0.147,0,Non-Detection,0.162,2016,TRUE,FALSE
GRB 160821B,1.89324425,0.396,0,Non-Detection,0.162,2016,TRUE,FALSE
GRB 160821B,3.897134917,0.114,0,Non-Detection,0.162,2016,TRUE,FALSE
GRB 160824A,40.16196575,0.126,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160824A,7.3181995,0.129,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160824A,3.318056,0.165,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160824A,1.302735417,0.174,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160824A,0.1417725,0.753,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160912A,21.12156025,0.117,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160912A,6.207001833,0.12,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160912A,0.0524145,0.213,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160912A,1.143085667,0.591,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160917A,0.170460667,0.156,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160917A,7.396952,0.09,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160917A,19.3134335,0.096,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160917A,3.39625925,0.093,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160927A,123.5769239,0.138,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160927A,0.042344,0.168,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160927A,1.956462083,0.111,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160927A,0.95566,0.132,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161007A,1.36406825,0.333,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161007A,0.167082667,1.212,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161007A,7.358403917,0.195,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161007A,3.35825975,0.321,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161011A,107.0989272,0.168,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161011A,2.421487333,0.207,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161011A,0.199350167,0.357,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161011A,3.354851917,0.216,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161011A,7.31975,0.24,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161014A,6.333243083,0.423,0,Non-Detection,2.823,2016,TRUE,FALSE
GRB 161014A,103.0749538,0.276,0,Non-Detection,2.823,2016,TRUE,FALSE
GRB 161014A,0.1568415,0.435,0,Non-Detection,2.823,2016,TRUE,FALSE
GRB 161014A,1.333230417,0.513,0,Non-Detection,2.823,2016,TRUE,FALSE
GRB 161014A,3.333468833,0.282,0,Non-Detection,2.823,2016,TRUE,FALSE
GRB 161015A,3.019798667,0.108,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161015A,2.039835083,0.147,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161015A,101.7165578,0.18,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161015A,4.998399917,0.126,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161015A,8.946956,0.09,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161017A,0.39772,0.1572,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,16.4928,0.1128,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,20.45036,0.1119,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,18.45582,0.1335,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,10.54762,0.1578,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,28.49986,0.1446,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,219.95689,0.1248,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,3.55945,0.1539,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,7.56861,0.1614,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161017A,8.61091,0.2154,0,Non-Detection,2.013,2016,TRUE,FALSE
GRB 161022A,7.20430925,0.144097953,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161022A,99.83990075,0.280659789,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161022A,1.15177925,0.103489777,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161022A,0.043095833,0.160607762,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161022A,4.115900167,0.127452611,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161108A,82.02268125,0.123,0,Non-Detection,1.159,2016,TRUE,FALSE
GRB 161108A,4.208667333,0.291,0,Non-Detection,1.159,2016,TRUE,FALSE
GRB 161108A,7.22178075,0.325431285,0.034731818,Detection,1.159,2016,FALSE,FALSE
GRB 161108A,1.259641917,0.267,0,Non-Detection,1.159,2016,TRUE,FALSE
GRB 161108A,0.043773333,0.159,0,Non-Detection,1.159,2016,TRUE,FALSE
GRB 161129A,7.38624925,0.135,0,Non-Detection,0.645,2016,TRUE,FALSE
GRB 161129A,3.397002167,0.117,0,Non-Detection,0.645,2016,TRUE,FALSE
GRB 161129A,56.237365,0.117,0,Non-Detection,0.645,2016,TRUE,FALSE
GRB 161129A,1.423577333,0.123,0,Non-Detection,0.645,2016,TRUE,FALSE
GRB 161129A,0.207554833,0.144,0,Non-Detection,0.645,2016,TRUE,FALSE
GRB 161202A,2.804055833,0.151750762,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161202A,0.96533875,0.200245682,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161202A,54.62084575,0.151193647,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161214B,2.039728833,0.141,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161214B,0.042508333,0.123,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161214B,46.94731917,0.15,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161214B,4.034264167,0.132,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 161214B,7.026081917,0.138,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 170101A,26.25509708,0.119163909,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170101A,4.359843083,0.120110014,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170101A,3.35599875,0.189271056,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170101A,6.354378333,0.164015376,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170101A,2.235393417,0.175170731,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170115A,7.646091333,0.09,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170115A,0.552411333,0.651,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170115A,1.723406167,0.084,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170115A,2.803446583,0.093,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170131A,5.473179833,2.725447509,0.056155738,Detection,Unknown,2017,FALSE,FALSE
GRB 170131A,1.594904333,2.7940024,0.051382135,Detection,Unknown,2017,FALSE,FALSE
GRB 170131A,8.543948917,2.968755702,0.049656768,Detection,Unknown,2017,FALSE,FALSE
GRB 170202A,1.232760333,0.096,0,Non-Detection,3.645,2017,TRUE,FALSE
GRB 170202A,0.104694917,48.6,0,Non-Detection,3.645,2017,TRUE,FALSE
GRB 170202A,3.272313,0.126,0,Non-Detection,3.645,2017,TRUE,FALSE
GRB 170202A,4.245341917,0.3,0,Non-Detection,3.645,2017,TRUE,FALSE
GRB 170202A,6.239877167,0.15,0,Non-Detection,3.645,2017,TRUE,FALSE
GRB 170203A,7.552997333,0.168,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170203A,3.56669125,0.078,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170203A,1.567299417,0.087,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170203A,0.371359583,0.165,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170206B,0.625926333,0.13518834,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170317A,1.375739583,0.3,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170317A,0.185,0.099,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170317A,5.373479667,0.078,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170317A,3.385868583,0.078,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170317A,8.315427083,0.084,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170318A,2.995753417,0.111,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170318A,0.042824,0.153,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170318B,0.610017833,0.504,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170318B,2.661949,0.294,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170318B,4.73924125,0.495,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170325A,2.510673917,0.105,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170325A,1.67926475,0.123,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170325A,4.506248,0.117,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170428A,0.042190833,0.111,0,Non-Detection,0.454,2017,TRUE,FALSE
GRB 170428A,3.954299583,0.09,0,Non-Detection,0.454,2017,TRUE,FALSE
GRB 170428A,4.919707583,0.081,0,Non-Detection,0.454,2017,TRUE,FALSE
GRB 170428A,1.963224333,0.093,0,Non-Detection,0.454,2017,TRUE,FALSE
GRB 170524A,0.207153667,0.144,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170524A,1.440480667,0.222,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170524A,3.358496833,0.114,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170524A,7.379774083,0.129,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170526A,0.600017,0.072,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170526A,7.723469,0.168,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170526A,3.72677275,0.168,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170526A,4.768367083,0.123,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170607A,2.3248,0.256,0.018,Detection,0.557,2017,FALSE,FALSE
GRB 170607A,4.316580833,0.159,0,Non-Detection,0.557,2017,TRUE,FALSE
GRB 170607A,8.275189,0.18,0,Non-Detection,0.557,2017,TRUE,FALSE
GRB 170607A,0.154464417,0.0675,0,Non-Detection,0.557,2017,TRUE,FALSE
GRB 170626A,0.115349,0.138,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170626A,2.361875083,0.183,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170626A,3.2760475,0.093,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170626A,8.262380333,0.105,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170705A,3.610707417,0.159,0,Non-Detection,2.01,2017,TRUE,FALSE
GRB 170705A,0.44932775,0.537,0,Non-Detection,2.01,2017,TRUE,FALSE
GRB 170705A,1.627948667,0.351,0.022,Detection,2.01,2017,FALSE,FALSE
GRB 170705A,7.563776833,0.151,0.008,Detection,2.01,2017,FALSE,FALSE
GRB 170710B,8.899055167,0.3,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170710B,1.959376833,0.174,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170710B,2.92307075,0.111,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170710B,4.957783083,0.105,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170710C,7.935976667,0.108,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170710C,4.013036167,0.102,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170710C,6.934553,0.09,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170710C,10.9014725,0.117,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170711A,8.43397075,0.18,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170711A,4.3645535,0.108,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170711A,1.457925,0.12,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170711A,0.210743917,0.294,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170714A,0.593500833,0.942,0,Non-Detection,0.793,2017,TRUE,FALSE
GRB 170714A,3.757658917,0.57,0,Non-Detection,0.793,2017,TRUE,FALSE
GRB 170714A,7.734962167,0.801,0,Non-Detection,0.793,2017,TRUE,FALSE
GRB 170714A,5.719638583,0.759,0,Non-Detection,0.793,2017,TRUE,FALSE
GRB 170728A,1.965883833,0.333,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170728A,0.042772167,0.171,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170728A,3.988808083,0.189,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170728A,7.9494985,0.213,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170728B,2.80697575,0.183,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170728B,1.845718833,0.228,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170728B,0.839443333,0.687,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170728B,0.042424167,0.378,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170810A,0.54004425,0.396,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170810A,1.67850375,0.167,0.02,Detection,Unknown,2017,FALSE,FALSE
GRB 170810A,4.671014167,0.231,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170810A,11.70313108,0.117,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170822A,0.043930833,0.246,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170822A,3.958117833,0.171,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170822A,2.960502,0.141,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170822A,11.89956633,0.333,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170822A,28.88432033,0.162,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170822A,7.99152575,0.348,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170823A,0.49129325,1.377,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170823A,1.682380667,1.206,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170823A,2.660947833,0.786,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170823A,9.6619235,1.158,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170903A,0.042429333,0.21,0,Non-Detection,0.886,2017,TRUE,FALSE
GRB 170903A,1.26467125,0.132,0,Non-Detection,0.886,2017,TRUE,FALSE
GRB 170903A,3.291775417,0.138,0,Non-Detection,0.886,2017,TRUE,FALSE
GRB 170903A,9.134802667,0.105,0,Non-Detection,0.886,2017,TRUE,FALSE
GRB 170906C,0.247945167,0.216,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170921A,7.375791,0.183,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170921A,5.444268417,0.132,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 170921A,0.28903,0.318,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171004A,1.998211583,0.384,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171004A,0.051551833,0.33,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171004A,3.939426833,0.66,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171004A,7.98183775,0.192,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171007A,7.751489,0.168,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171007A,2.807385333,0.201,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171007A,0.035201917,0.321,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171010A,1.433333333,2.26,0.13,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,2.4325,2.52,0.14,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,3.393333333,2.48,0.14,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,4.393333333,2.08,0.13,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,5.393333333,2.07,0.14,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,8.3925,1.11,0.13,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,12.35333333,0.69,0.07,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,13.35333333,0.52,0.12,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,14.35333333,0.7,0.09,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,19.4325,0.37,0.07,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,20.38333333,0.36,0.08,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,22.4225,0.43,0.1,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,26.33333333,0.21,0.05,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,27.96666667,0.37,0.07,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,29.32333333,0.25,0.07,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,30.82666667,0.23,0.08,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,33.58666667,0.23,0.05,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,38.32333333,0.19,0.05,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,46.29333333,0.17,0.04,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,60.68083333,0.13,0.06,Detection,0.33,2017,FALSE,FALSE
GRB 171010A,86.23333333,0.81,0,Non-Detection,0.33,2017,TRUE,FALSE
GRB 171102B,8.965593583,0.111,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171102B,0.042898667,0.225,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171102B,5.018071083,0.201,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171102B,4.036726167,0.126,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171115A,2.839526583,0.117,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171115A,0.83355775,0.183,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171115A,0.036533417,0.714,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171115A,7.807869083,0.135,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171115A,4.821251667,0.162,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171120A,10.73422725,0.262545389,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171120A,6.646113917,0.21780968,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171120A,4.7471515,0.078225508,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171120A,1.70685225,0.097655651,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171120A,0.553088333,0.192084809,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171120A,8.709910667,0.082140062,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171123A,8.707340417,0.201,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171123A,6.768538833,0.105,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171123A,0.5679035,0.153,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171123A,2.76458175,0.084,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171123A,4.725869333,0.183,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171212A,1.087156,1.644,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171212A,0.0428805,1.182,0,Non-Detection,Unknown,2017,TRUE,FALSE
GRB 171212A,3.080313917,0.876,0,Non-Detection,Unknown,2017,TRUE,FALSE
